x,y,z,v_x,v_y,v_z,yaw,v_yaw,time
-0.714900565608,0.000734542923747,0.039449334664,-0.111482763884,-0.00417736477686,-0.00924009938322,-0.0178664988986,-0.0287512957152,1665727757680742845
-0.717985009615,0.00263996037971,0.0394443083911,0.0597096635038,-0.0084376210007,0.00715381984248,-0.0221374552585,-0.0160583392029,1665727758063088071
-0.700117670432,0.0205202138556,0.0386433882109,0.0207200438254,0.0797902634187,-0.00848930435525,-0.0207584915326,0.0113457275412,1665727758248436466
-0.708514111485,0.0201123013683,0.0382211126718,-0.0256907527751,0.00499854332053,-0.00890420238923,-0.0220164816533,0.0119382125966,1665727758278656922
-0.710206851236,0.0189384260259,0.0381218097711,-0.0257051874826,0.00501952754019,-0.00890643303682,-0.0220649183371,0.0119381021704,1665727758278656922
-0.705035191206,-0.0137374926269,0.0391815538412,-0.00858787852006,-0.143293335878,0.00376281069892,-0.0143240302817,0.0404047473238,1665727758678185000
-0.715839480638,-0.0463309747373,0.0389833717044,-0.0616147333277,-0.0804598380693,-0.00367702316892,-0.00814638715357,0.0093826422382,1665727758915077411
-0.718798138745,-0.0285745464413,0.0384376066344,0.0203126845132,0.113007014801,8.16500988857e-05,-0.0110592126915,-0.0188604858388,1665727759136803147
-0.727221926942,-0.0242014849235,0.037750924645,-0.0626326500602,-0.0454432313267,-0.00430210042094,-0.0132872550638,-0.00287199293669,1665727759314287121
-0.737274650879,-0.0335146071144,0.0370776155717,0.0745326227248,0.0465410982923,0.00856332160619,-0.0136285534757,-3.63587302145e-05,1665727759508352971
-0.702400506608,-0.0110387540312,0.0403938679781,0.0908021300011,0.0525803176737,0.00962282442112,-0.0127630626033,0.0056878772964,1665727759848465749
-0.714582888409,-0.0267347498355,0.0394601334696,-0.00666337876368,0.0252692561452,-0.0013439192804,-0.0104320618727,-0.00873524755785,1665727760054414780
-0.70265254769,-0.00346832816372,0.0405077862044,0.0336758007942,0.0575222520956,0.00302166691683,-0.0151988208343,-0.0156265136468,1665727760084610752
-0.697523396137,-0.00716655734077,0.0419917684063,-0.0152773995779,-0.0102038030912,-0.00921838816612,-0.0169226468745,0.00122194381252,1665727760485414577
-0.70351611612,-0.00704550748694,0.0382808477038,-0.0357103412824,-0.0473171638964,-0.011707187332,-0.0158774016841,-0.00705046563096,1665727760688922703
-0.710907862977,-0.0264477794169,0.03828444062,-0.0566566640909,-0.051021031295,-0.00455706796215,-0.0206701779273,-0.0122513054568,1665727761059911239
-0.708987598472,-0.0293616273062,0.0397845264149,0.0548278805451,-0.0718260395989,0.00928253672639,-0.011566078979,0.0352570246332,1665727761160798428
