x,y,colour,time
4.00785064697,3.61125135422,yellow,1665724107794855372
3.75322508812,3.37390136719,yellow,1665724108398018777
3.84709405899,3.36602687836,yellow,1665724109130226801
3.85254716873,3.51456522942,yellow,1665724109592760357
3.86844968796,3.50394845009,yellow,1665724110319048931
3.68873882294,3.27088832855,yellow,1665724110942238943
3.69928860664,3.29366588593,yellow,1665724111390631102
3.7425673008,3.29927563667,yellow,1665724111996104044
3.6849656105,3.31396698952,yellow,1665724112724890329
3.75308132172,3.48390173912,yellow,1665724113321477657
3.83085012436,3.53913140297,yellow,1665724113999525169
3.89998793602,3.01183223724,yellow,1665724114390251159
-0.889585375786,7.25628852844,yellow,1665724116998168229
-0.806829333305,7.2082324028,yellow,1665724117729456660
-0.893362462521,7.33777999878,yellow,1665724118328859320
-0.992100715637,7.47314739227,yellow,1665724118787070742
-0.901105701923,7.3778758049,yellow,1665724119543691188
-0.877960503101,7.38096284866,yellow,1665724120122634546
-0.902926564217,7.4234995842,yellow,1665724120595691086
-0.807159662247,7.44252300262,yellow,1665724121153703070
-1.01992332935,7.50493812561,yellow,1665724121791563662
-1.03916239738,7.52680921555,yellow,1665724122518166701
-1.12057256699,7.49997186661,yellow,1665724123141228320
-1.13316762447,7.59914302826,yellow,1665724123588539507
-5.37409448624,2.40378856659,yellow,1665724126590317203
-5.28061485291,2.52190256119,yellow,1665724127345562531
-5.59063625336,2.29022789001,yellow,1665724127792606216
-5.66592931747,2.16657781601,yellow,1665724128521639363
-5.35171222687,2.44115066528,yellow,1665724128995495764
-5.20528936386,2.63298749924,yellow,1665724129722897146
-5.14816427231,2.6518201828,yellow,1665724130308142578
-5.07456064224,2.67518544197,yellow,1665724130916042602
-5.05831766129,2.59748387337,yellow,1665724131518892721
-5.0796661377,2.68322682381,yellow,1665724131946682615
-5.12960243225,2.56025266647,yellow,1665724132593607253
-5.33641862869,2.88163876534,yellow,1665724133340061564
-0.809608519077,-0.849170744419,yellow,1665724135796632797
-0.727020561695,-0.986626923084,yellow,1665724136392408779
-0.671679079533,-1.11487305164,yellow,1665724137114597322
-0.544439911842,-1.21779000759,yellow,1665724137552230076
-0.333225011826,-1.42181873322,yellow,1665724138190613400
-0.235559523106,-1.56346619129,yellow,1665724138977574130
-0.130810335279,-1.66117656231,yellow,1665724139595194356
-0.11307130754,-1.68048584461,yellow,1665724140192230988
-0.190686658025,-1.69424200058,yellow,1665724140953014608
-0.048498224467,-1.67340314388,yellow,1665724141597612109
-0.0299644079059,-1.70314919949,yellow,1665724142153531167
-0.314215093851,-1.75842654705,yellow,1665724142995182369
3.91486144066,3.41479730606,yellow,1665724146345475958
3.85999202728,3.4458296299,yellow,1665724146910228333
3.94762802124,3.49887084961,yellow,1665724147349052873
3.91676068306,3.53652572632,yellow,1665724147997282917
3.82579922676,3.41978979111,yellow,1665724148596481746
3.61637878418,3.58195829391,yellow,1665724149747532391
3.69942188263,3.20772504807,yellow,1665724150355696029
3.7071454525,3.30274486542,yellow,1665724151121457580
3.81494092941,3.48547697067,yellow,1665724151550316880
3.82440710068,3.43002057076,yellow,1665724152000986557
3.81752681732,3.4195125103,yellow,1665724152744774497
-0.762479364872,7.22878503799,yellow,1665724155785684819
-0.738013386726,7.15047359467,yellow,1665724156521555342
-0.862374782562,7.2785692215,yellow,1665724157116329985
-0.845519065857,7.33213758469,yellow,1665724157555546823
-0.9801248312,7.41538333893,yellow,1665724158333933975
-1.07069933414,7.52793693542,yellow,1665724158791931096
-0.946908473969,7.45342922211,yellow,1665724159389101136
-0.979500710964,7.39214229584,yellow,1665724159997041729
-0.878996670246,7.46683311462,yellow,1665724160511006652
-1.11693811417,7.49368238449,yellow,1665724161193472420
-0.97651642561,7.56535434723,yellow,1665724161917245459
-0.977981090546,7.52580881119,yellow,1665724162734118754
