x,y,z,v_x,v_y,v_z,yaw,v_yaw,time
-0.718679172324,-0.00226347489761,0.0432073892547,-0.0479568450706,0.00039344035429,-0.00124711469071,-0.0272008320025,-0.0156825925963,1665727758260163275
-0.72889503611,-0.00275772986328,0.0424598064341,-0.03223116458,-0.0094923271335,0.000725508726796,-0.0215113394033,-0.00739318099659,1665727758330386249
-0.727313143214,-0.0338311729683,0.0441892835983,-0.0218861823987,-0.0262245963915,0.00342969884407,-0.0167824508611,0.0122947568905,1665727758915417528
-0.746414555638,-0.0584441005583,0.0457181917876,-0.0131013136717,-0.0189632025869,-0.00253388041898,-0.0101790694549,0.00392223818814,1665727759281942423
-0.738920366047,-0.0269284283592,0.0392469575353,-0.0150477742285,-0.0148114473283,-0.00353188894161,-0.0163901815572,0.00376969498077,1665727759451190178
-0.740095004406,-0.0406681945711,0.0395948239272,-0.0101525282421,-0.00877611083042,-0.00373707031286,-0.014311682276,0.00315112726792,1665727759654087791
-0.727809058857,-0.0247081811144,0.0402878131871,-0.00725332210082,0.000854101390818,-0.00550349589394,-0.0144502709278,0.000562524091386,1665727759867260217
-0.737183177074,-0.034158601259,0.0397428021748,0.0348350237264,0.045207709869,-0.000360792788081,-0.0133161198946,-0.00843977214482,1665727760259404822
-0.715408257327,-0.0215175458971,0.0447431977313,0.0336432810659,-0.00353462114991,0.00696011289895,-0.018211641996,-0.00530591987295,1665727760533543104
-0.721717195943,-0.031237041236,0.0436200077423,-0.0121443247102,0.0101423126711,-0.000607290195851,-0.0206007109302,-0.00421687171255,1665727760936661076
-0.746006878463,-0.0202150847418,0.0415201501879,-0.0237405969446,-0.0358638568874,-0.00346538010498,-0.0165022809634,0.00168147202131,1665727761142115583
-0.725846663431,-0.0470313929776,0.0452094189406,-0.00346136875384,-0.0317720334196,0.00198865456955,-0.0156472635763,0.00681997622224,1665727761348923367
-0.753727358502,-0.0325878142013,0.0475584845591,-0.0334934036044,-0.00305468912915,-0.00490531001456,-0.00134306148877,-4.99462097716e-05,1665727761882491955
-0.759915189577,-0.0298733974325,0.039362199746,-0.013087185191,-0.0131177812705,-0.00253398040063,-0.0219469376381,-0.00553752545236,1665727761924294040
-0.75045894956,-0.0381057035774,0.0467110817908,0.0174282321826,0.0229818181394,-0.000772374995672,-0.0242293345622,-0.00200130564337,1665727762137301317
-0.715182742209,-0.0219938063581,0.0445332824949,-0.0193497634437,0.0076615626783,0.0483292450099,-0.017194748075,-0.0117293755317,1665727762514629395
