x,y,colour,time
3.09725046158,1.28078913689,blue,1665727757273594623
6.95542907715,-1.61694383621,yellow,1665727757273594623
6.73774385452,1.18462979794,blue,1665727757273594623
3.19051194191,-1.64106416702,yellow,1665727757273594623
9.16800117493,0.880230247974,blue,1665727757273594623
9.47648143768,-1.4350656271,yellow,1665727757273594623
3.0929582119,1.2318842411,blue,1665727758131940025
6.90011787415,-1.73375296593,yellow,1665727758131940025
6.73107862473,1.07116985321,blue,1665727758131940025
3.13536095619,-1.69256138802,yellow,1665727758131940025
9.15568065643,0.724660098553,blue,1665727758131940025
3.06940627098,1.23767757416,blue,1665727758474588248
6.91002130508,-1.68450665474,yellow,1665727758474588248
6.70911312103,1.11831820011,blue,1665727758474588248
3.13480305672,-1.68131458759,yellow,1665727758474588248
9.13749313354,0.799384474754,blue,1665727758474588248
3.06504487991,1.2504338026,blue,1665727759281942423
6.9072303772,-1.66664016247,yellow,1665727759281942423
6.70492839813,1.13351726532,blue,1665727759281942423
3.14164066315,-1.67190301418,yellow,1665727759281942423
9.13340950012,0.815264999866,blue,1665727759281942423
6.90994405746,-1.65713953972,yellow,1665727759724366762
6.70206689835,1.14517426491,blue,1665727759724366762
3.13471293449,-1.66332399845,yellow,1665727759724366762
9.16862201691,0.833174407482,blue,1665727759724366762
9.43089008331,-1.48728203773,yellow,1665727759724366762
3.09621334076,1.25253784657,blue,1665727760533543104
6.95278358459,-1.68515896797,yellow,1665727760533543104
3.06000709534,1.25888061523,blue,1665727760936661076
6.92095279694,-1.67402482033,yellow,1665727760936661076
9.4123468399,-1.50574851036,yellow,1665727760936661076
6.89504718781,-1.71739530563,yellow,1665727761695021202
9.38865661621,-1.55871260166,yellow,1665727761695021202
6.9212975502,-1.67363190651,yellow,1665727762465132526
9.44217014313,-1.51456713676,yellow,1665727762465132526
6.83899641037,-1.66598594189,yellow,1665727762524689529
3.0592956543,1.23787593842,blue,1665727763449796275
3.13170909882,-1.68452692032,yellow,1665727763449796275
6.69818735123,1.11530160904,blue,1665727763449796275
6.9251999855,-1.69523179531,yellow,1665727763449796275
9.12566375732,0.793278813362,blue,1665727763449796275
3.06866264343,1.25277233124,blue,1665727763725441052
6.90760993958,-1.67018961906,yellow,1665727763725441052
6.70826053619,1.13274979591,blue,1665727763725441052
3.13257217407,-1.66483545303,yellow,1665727763725441052
9.13634967804,0.81242531538,blue,1665727763725441052
9.42893028259,-1.50803780556,yellow,1665727763725441052
3.05240154266,1.24584650993,blue,1665727764685324379
6.89026689529,-1.67795622349,yellow,1665727764685324379
6.69124937057,1.12497484684,blue,1665727764685324379
3.11599516869,-1.67171895504,yellow,1665727764685324379
9.11881256104,0.804088592529,blue,1665727764685324379
9.41182994843,-1.51320207119,yellow,1665727764685324379
3.05736136436,1.21324300766,blue,1665727765282630619
6.90722036362,-1.69608449936,yellow,1665727765282630619
6.69657945633,1.10598528385,blue,1665727765282630619
3.13252663612,-1.70580196381,yellow,1665727765282630619
9.12546920776,0.795133054256,blue,1665727765282630619
3.07186841965,1.25465846062,blue,1665727765736615349
6.91152715683,-1.66870212555,yellow,1665727765736615349
6.71149396896,1.13418352604,blue,1665727765736615349
3.14659547806,-1.66914319992,yellow,1665727765736615349
9.13974571228,0.814505517483,blue,1665727765736615349
3.05266666412,1.19565045834,blue,1665727766446061907
6.85027313232,-1.78204965591,yellow,1665727766446061907
6.69017267227,1.02339398861,blue,1665727766456133128
3.08575367928,-1.72891354561,yellow,1665727766456133128
9.11360263824,0.669193446636,blue,1665727766456133128
9.37446308136,-1.65193903446,yellow,1665727766456133128
3.03850793839,1.19874227047,blue,1665727767067430730
6.84626913071,-1.76415967941,yellow,1665727767067430730
6.64797019958,1.03545451164,blue,1665727767121855892
3.07080435753,-1.72080254555,yellow,1665727767121855892
9.10107040405,0.691732466221,blue,1665727767121855892
9.36861419678,-1.63174259663,yellow,1665727767121855892
3.03922581673,1.22032368183,blue,1665727767532678749
6.8655796051,-1.71912372112,yellow,1665727767532678749
6.67833423615,1.08464980125,blue,1665727767532678749
3.0905354023,-1.69753479958,yellow,1665727767532678749
9.10505867004,0.753885865211,blue,1665727767532678749
3.04292631149,1.21261775494,blue,1665727767933095697
6.855717659,-1.74573409557,yellow,1665727767933095697
6.68131971359,1.05886352062,blue,1665727767933095697
3.07011771202,-1.70233333111,yellow,1665727767933095697
9.10656166077,0.716992557049,blue,1665727767933095697
3.03626585007,1.2449618578,blue,1665727768712496872
6.8592209816,-1.69896960258,yellow,1665727768712496872
6.67527914047,1.10501825809,blue,1665727768712496872
3.09434723854,-1.67780017853,yellow,1665727768712496872
9.10165691376,0.771407425404,blue,1665727768712496872
3.01374173164,1.16135895252,blue,1665727769132911241
6.80658435822,-1.82251262665,yellow,1665727769132911241
6.65100812912,0.98319375515,blue,1665727769132911241
3.04211068153,-1.76326167583,yellow,1665727769132911241
9.07389259338,0.625056385994,blue,1665727769132911241
3.05934548378,1.25000715256,blue,1665727769890850518
6.89340782166,-1.68078243732,yellow,1665727769890850518
6.69878530502,1.1224834919,blue,1665727769890850518
3.12842655182,-1.67393171787,yellow,1665727769890850518
9.12645149231,0.79810333252,blue,1665727769890850518
3.06397557259,1.28937339783,blue,1665727770324063635
6.90717315674,-1.62759292126,yellow,1665727770324063635
6.6752371788,1.16944026947,blue,1665727770324063635
3.14160251617,-1.63435542583,yellow,1665727770324063635
9.13235759735,0.855199873447,blue,1665727770324063635
3.07301497459,1.24743056297,blue,1665727771315923140
6.90974187851,-1.67983746529,yellow,1665727771315923140
6.71255254745,1.12324988842,blue,1665727771325964344
3.13453912735,-1.67164444923,yellow,1665727771325964344
9.14050292969,0.801099717617,blue,1665727771325964344
3.07943081856,1.25385379791,blue,1665727771730002139
6.91946792603,-1.66729271412,yellow,1665727771730002139
6.71910142899,1.13300323486,blue,1665727771730002139
3.15387749672,-1.66995584965,yellow,1665727771730002139
9.1473608017,0.813074469566,blue,1665727771730002139
9.44029331207,-1.50734078884,yellow,1665727771730002139
3.10675263405,1.24077057838,blue,1665727772336291737
6.88485622406,-1.66006553173,yellow,1665727772336291737
3.15413928032,-1.65516662598,yellow,1665727772336291737
6.68973255157,1.12145912647,blue,1665727772336291737
9.12508869171,0.799369931221,blue,1665727772336291737
3.14332413673,1.2457716465,blue,1665727772930805358
3.15713906288,-1.63314890862,yellow,1665727772930805358
6.85483694077,-1.63734352589,yellow,1665727772930805358
6.71823644638,1.14180648327,blue,1665727772930805358
9.13344764709,0.826288640499,blue,1665727772930805358
3.11105203629,1.22611367702,blue,1665727773660814095
3.09128451347,-1.62988257408,yellow,1665727773660814095
6.79107522964,-1.66464674473,yellow,1665727773660814095
6.70104980469,1.12265920639,blue,1665727773660814095
9.13226604462,0.795029342175,blue,1665727773660814095
9.32761478424,-1.51797199249,yellow,1665727773670906561
6.77617168427,-1.64572274685,yellow,1665727774256237207
3.10409379005,-1.61035192013,yellow,1665727774266790952
3.10715699196,1.21532034874,blue,1665727774266790952
6.61515617371,1.12537276745,blue,1665727774266790952
9.12383651733,0.808178007603,blue,1665727774266790952
6.96863508224,1.12055540085,blue,1665727774868435843
7.09443044662,-1.74405109882,yellow,1665727774868435843
3.24088454247,1.19754171371,blue,1665727774868435843
3.19786000252,-1.66819965839,yellow,1665727774868435843
9.63409519196,0.772983074188,blue,1665727774868435843
9.74473571777,-1.6055752039,yellow,1665727774878507370
7.26832962036,1.10471832752,blue,1665727775330993659
7.21876764297,-1.81472623348,yellow,1665727775330993659
3.34929919243,1.19589161873,blue,1665727775330993659
3.21064448357,-1.6882481575,yellow,1665727775330993659
9.96262264252,0.731221020222,blue,1665727775330993659
7.29969120026,1.18859279156,blue,1665727775926904896
3.34459924698,1.22331190109,blue,1665727775926904896
3.23219180107,-1.64897918701,yellow,1665727775926904896
7.21846818924,-1.74862253666,yellow,1665727775926904896
10.0155591965,0.824761211872,blue,1665727775926904896
10.0175189972,-1.61677372456,yellow,1665727775926904896
7.24499750137,1.16049003601,blue,1665727776532037027
7.20235729218,-1.77050447464,yellow,1665727776532037027
3.34675145149,1.17254292965,blue,1665727776532037027
3.22855997086,-1.65190935135,yellow,1665727776532037027
10.0373945236,-1.65245342255,yellow,1665727776532037027
10.0085458755,0.791945338249,blue,1665727776532037027
3.37566184998,1.17340552807,blue,1665727777126082308
