x,y,z,v_x,v_y,v_z,yaw,v_yaw,time
-0.631174191114,0.0132770503261,0.0461458028962,0.0165506770615,0.00603165144367,0.00064458146295,-0.00974124159288,-0.0200392127827,1665728171047111952
-0.617560370401,0.0222512546768,0.0477223617339,0.0285439374554,0.081026430338,0.00280453907425,-0.0141045303047,-0.0081575044114,1665728171242886642
-0.628092812615,0.0465877485964,0.047024697904,-0.105167556382,0.096828609279,-0.0099221582059,-0.0127264148158,0.00429927862157,1665728171447987940
-0.65516761603,0.0554264376678,0.0449983934433,-0.0166611098302,-0.0549775950306,0.00452962471734,-0.0124754808361,-0.00425980808596,1665728171705610942
-0.641013246342,0.0263535319275,0.0494811478642,-0.0868674510137,0.0579113024542,-0.00158635214436,-0.0155683971246,-0.000555870795399,1665728171889559092
-0.679784090977,0.0634381325917,0.0470716063257,-0.114609647811,0.125076749262,-0.00764891466554,-0.0132357080404,0.00881133351728,1665728172032166773
-0.675488425278,0.0605278146776,0.0483421655608,0.177646169108,-0.138451152673,0.0131765698705,-0.0130168809777,-0.000249928856864,1665728172259382737
-0.628070270983,0.0257591330405,0.0507627895946,0.0338873806104,-0.0247858325255,0.00397797775176,-0.0135403514578,-0.00306062198798,1665728172433076917
-0.645290270208,0.0308919415494,0.0502117415079,-0.0674820480527,-0.00858335985384,-0.00558698951243,-0.0148798581415,-0.00596593166053,1665728172670806536
-0.64137994784,0.0180398712356,0.0487244168871,-0.0403833161109,-0.0368021727039,-0.00546835315807,-0.0148767897903,-0.00383846018147,1665728172670806536
-0.651906770411,0.0175970068812,0.0488926789859,-0.0736403776979,-0.0259312184588,-0.000890682395675,-0.0160288017447,-0.00824321759703,1665728172950820807
-0.671202722534,0.0162769523587,0.0500385637932,0.00417246915033,0.0101675327514,-0.00476938557802,-0.0179963066319,3.37066077033e-05,1665728173154395622
-0.635788065355,0.0235569675763,0.046041977526,0.179825112126,0.00946269943093,0.00162300391704,-0.0145743235528,0.0242322168903,1665728173350850099
-0.61770538137,0.0116663539995,0.0504358844018,0.0818589951201,-0.0681075836779,0.015452822394,-0.0102768268593,0.0219022094749,1665728173545611513
-0.606606115405,-0.00434180159956,0.0535803954198,0.0790379439756,-0.0813351003515,0.0147850050257,-0.00682537349397,0.0230577874855,1665728173545611513
-0.618744725373,0.0102882645249,0.0481946977919,0.00695337990951,-0.0191835953964,-0.00446069395159,-0.0108298426728,0.00166302225677,1665728173760724566
-0.606792742883,-0.00260801204543,0.0503322442754,0.110116093638,0.0168263387958,0.0131626031705,-0.00731967483123,0.0274089210358,1665728173955598815
-0.574139557897,0.00464180408239,0.0559635878935,0.00862954078024,0.052016048941,0.00302883928463,8.69848119692e-05,-0.0120672451471,1665728174150672219
-0.60738481497,0.0267129963378,0.0502628492983,-0.100033458225,0.0871099875708,-0.0113271327337,-0.0127502773991,-0.0459893660133,1665728174416482745
-0.600488671507,0.0311041708805,0.054193405531,-0.0219990332205,-0.0766630769411,0.00616607691757,-0.0148091174336,-0.0208951559621,1665728174562709319
-0.609029931804,0.0149408088638,0.0551329607912,-0.122476503258,-0.0879986895586,-0.00989177378732,-0.0184803318843,-0.0100927150122,1665728174757891679
-0.636686364971,0.00827777415384,0.0512776481451,-0.0520579623389,-0.0356345867025,0.00348672948681,-0.0177405868971,-0.0111837421648,1665728174962134760
-0.647347876582,0.00446652128072,0.0539401740387,0.0177023667508,0.0412416596846,-0.0101237410418,-0.0200857221572,0.011732218393,1665728175402971607
-0.636094873635,0.0125981343883,0.0481015006937,-0.0400868134419,-0.0197562204791,0.0029166456557,-0.0145094507986,-0.00208882811294,1665728175453433669
-0.653130318157,0.0099417037174,0.0500180215535,-0.22774311934,0.112421674573,-0.0101053744308,-0.015474667798,-0.00495574426441,1665728175638493729
-0.6975530711,0.045509764303,0.0472432641693,-0.015411186468,0.0749769509633,0.00320463444429,-0.0156311493625,0.0081842791626,1665728175822943760
-0.657658512235,0.0306132270092,0.0505274024838,0.0387470828606,-0.0304522906176,0.00922545438167,-0.0126907586672,0.00856072207938,1665728176018426659
-0.666191525006,0.0276740045468,0.0527995419004,-0.0472460236206,-0.00986977538834,0.00251255929038,-0.0118126457601,0.00488629204667,1665728176018426659
-0.666496462907,0.0275861291927,0.0528991534365,0.0169800598158,-0.0190556095715,0.000617317225181,-0.0117822989716,0.000532293005346,1665728176223060974
-0.634073263176,0.0207726372628,0.0491179953724,0.0985251989409,-0.0298413070265,-0.00283632500363,-0.0133724929882,-0.00533058167414,1665728176461692768
-0.641911941719,0.0189797907104,0.0511612725209,-0.160107731731,0.140624251986,-0.00872027308887,-0.0131131081496,0.0234612918466,1665728176686937732
-0.676620961812,0.0525325924632,0.0474823265701,-0.0429491513134,0.0383150597466,-0.0047709984864,-0.00647329008249,0.0116456955798,1665728176851380048
-0.667775864306,0.0398912337826,0.0479756838385,0.0618102055014,-0.000924548288575,0.009426356238,-0.00747156808738,-0.00130532799654,1665728177087023961
-0.643797500263,0.0473738519687,0.0529870109137,0.062301134387,-0.0683706116844,-0.00724240622696,-0.00859154121585,-0.0179988244443,1665728177293010733
-0.626486471231,0.0226860688419,0.0482966712332,0.067617975366,-0.071315159076,-0.00279033185862,-0.0142871875344,-0.0119507264766,1665728177457501552
-0.61658062599,0.0234725125656,0.0511043646071,0.0699404718754,0.00609429336645,0.0129026827635,-0.0134709855049,0.00675569528571,1665728177649949047
-0.605415930703,0.0233249221645,0.0542802720749,-0.0113543984601,-0.00772938451438,-0.000150151025374,-0.0121989861606,0.00248413092467,1665728177845894887
-0.611887178933,0.0212887511819,0.0520630742575,0.014521038255,0.00761080690316,0.00499492338047,-0.0118465602305,0.00570355913004,1665728178031489646
-0.611014299861,0.0227945869675,0.0540720681873,0.0237365149641,0.0116225624635,0.00672407629319,-0.0103830883897,0.00679186764031,1665728178031489646
-0.616298410658,0.0229685937369,0.0535323293085,-0.0591484531692,-0.00473707547911,-0.00392864299116,-0.0107916445701,-0.00616675276354,1665728178352830148
-0.628752357491,0.0222912975983,0.0519940589983,-0.0180240615761,0.00337869194231,0.00234214049883,-0.0123247035647,0.000370518375639,1665728178557141617
-0.628562174744,0.0235869989251,0.0538889559661,-0.015057533762,-0.000744723557094,-0.00691403146965,-0.0116564487716,-0.00245284334686,1665728178791371213
-0.641361394328,0.0220863508636,0.0466268805372,-0.0809108543687,-0.0116813507265,-0.0196518497008,-0.0143226768245,-0.0121563903105,1665728178959012490
-0.655555373856,0.0200704331999,0.0467390717201,-0.0811334455529,-0.0437227927278,-0.00439746462121,-0.0150332397394,-0.00212745969015,1665728179143884106
-0.654799990114,0.0108520176345,0.0455591762974,0.0744940400219,-0.0264288110848,-0.00317952417696,-0.0145647379918,0.00333784424946,1665728179398824304
-0.635244164971,0.00414209424087,0.045420782739,0.00441096017355,-0.0665202676404,0.00554715259516,-0.014235871052,-0.00189096948697,1665728179544006566
-0.636528745791,-0.00854708538724,0.0474857750119,-0.0024173998175,0.0109412118638,0.0135620760098,-0.0144397975316,0.000343576770342,1665728179715807199
-0.636680273728,0.0140868921699,0.0501771689169,-0.0536346854787,0.0477521040974,0.0104086733348,-0.014231679717,-0.0116263925415,1665728179956550575
-0.661284253842,0.00296186480334,0.0513182616158,-0.0861408280045,-0.0536602235409,0.00169048965471,-0.0208285362809,-0.0261522245205,1665728180160534266
-0.667597223647,0.000356583759367,0.052329124824,0.0641127458133,0.0548576838575,-0.00634431187766,-0.0234014310664,0.0158768896938,1665728180355346335
-0.650962915313,0.014212631103,0.0489046578298,-0.0786826245929,-0.0276712767123,0.00248283894961,-0.0178551680255,-0.00927543354147,1665728180550982291
-0.67234083796,0.00775470190431,0.0510032883363,-0.0469906225082,0.0520040218986,0.00620356988119,-0.0201598484011,0.0165170806785,1665728180746253643
-0.67435364363,0.0240439241651,0.0508537850583,0.0600291603162,0.0364974914782,0.0176763902763,-0.0135962109658,0.0180812833982,1665728180951961434
-0.692394877994,0.0229607097329,0.0542716694093,-0.0741452972056,-0.0128657112437,0.0077611478353,-0.0152283939,-0.00797818249691,1665728181195056484
-0.669789082596,0.00857780996938,0.0515653929242,0.143319678368,-0.0888005449899,-0.0114941961571,-0.0162182990945,-0.00485954544375,1665728181361701962
-0.655390544385,-0.00358768299023,0.0511602518308,-0.000825387079945,-0.0630857112321,0.00919910003909,-0.0176038361762,-0.0120555423258,1665728181547545668
-0.65936585162,-0.0103468519604,0.0564260690466,0.0450558951133,0.0304640303533,0.00350811006615,-0.0202634257273,0.000421663637462,1665728181824562979
-0.625996344968,0.0172429585047,0.0511686346164,0.102977334325,0.0859533861835,-0.0069205544008,-0.0156021389537,0.0136911216658,1665728181947695261
-0.625040240978,0.0157686593472,0.0541140086278,0.018811314887,-0.0123756035377,0.0177536971095,-0.0167634512974,-0.010352430092,1665728182153775033
-0.626872093472,0.0158967701748,0.0549335984778,-0.0226611037801,0.0120120729428,-0.00746862119152,-0.0169473854092,0.00602057536736,1665728182368186065
-0.632036926887,0.0170090823563,0.0526430811501,-0.00994081021934,-0.0156971269064,0.0103966418485,-0.0159403318619,-0.00875305212178,1665728182564209159
-0.63448301625,0.0145395640052,0.0566812443636,-0.00213004702758,0.0149691235474,-0.00516606901794,-0.017801177157,0.00425671898377,1665728182788787361
-0.633221885123,0.0201147817872,0.0501729664878,0.00446459289691,0.0127448905444,-0.00787986199592,-0.0144105199694,0.0101869209791,1665728183023983403
-0.63625052096,0.0130266003807,0.0546139935888,-0.0165025587166,-0.0281002522803,0.00921818229393,-0.0148234564981,-0.00156867463216,1665728183149017651
-0.637780848998,0.0118593877522,0.0550409001889,0.00389603385246,0.01106095098,-0.00991631903091,-0.0148134053738,0.00273793517866,1665728183393613424
-0.636723265674,0.0164872746317,0.0500455261208,-0.0309852605933,-0.0209436359776,0.00531207369701,-0.0141679972156,-0.00144740838714,1665728183561237072
-0.641483822039,0.0127196326361,0.0520045772325,0.0238616762637,-0.00367884560287,-0.00885878946882,-0.0143572153005,-0.000753627846428,1665728183756388266
-0.630704214347,0.0180764557535,0.0464310277469,0.0335262407821,0.0745926961613,-0.0084811848896,-0.0143595548745,0.0023620237953,1665728183962139140
-0.630387568982,0.0294773762393,0.0499500555487,-0.00105184568681,-0.021952102125,0.00965393946886,-0.0157547842509,-0.0200464243511,1665728184146233199
-0.63358020158,0.016764878839,0.0515854466924,-0.071231923526,-0.0777869281543,-0.00167633670494,-0.020043811904,-0.0117995673415,1665728184341176495
-0.658923958145,-0.000453386217419,0.0483755000425,-0.100368693478,-0.0758417588431,-0.000905671320369,-0.0237978461725,-0.0274291246971,1665728184556505489
-0.670944445377,-0.00622917376729,0.0507211299523,0.060475414962,0.0739476771849,0.00959153765376,-0.0302438176369,0.0235591215113,1665728184719189174
-0.64347031743,0.0170723171365,0.0516393956235,0.0484867060835,0.0768587121071,0.00828212744213,-0.0177974856297,0.0282337422812,1665728184997447948
-0.669141624281,0.00188180409525,0.0543235286186,-0.0586334307631,-0.0565790557302,0.00760553556933,-0.0292636546072,-0.0451505700171,1665728185152843196
-0.665982216683,0.0083153080866,0.0560774333332,0.110365834904,0.0955550267901,-0.0132671617177,-0.0315622504858,0.0379505978925,1665728185358640871
-0.639541760999,0.0260567030574,0.0489724287803,0.105553079615,0.100100284214,-0.0148813841736,-0.0185176850947,0.0428513612952,1665728185358640871
-0.643486596716,0.0255454014774,0.0505633438475,-0.0473854381001,0.00929034217702,0.0076979326322,-0.0196093756453,-0.0101563929488,1665728185542573248
-0.651548296667,0.0263606621631,0.0524209295747,-0.0279979268623,0.00516492949221,-0.00172732237026,-0.0208465723881,0.00876519396292,1665728185758809346
-0.647357582803,0.0243923089494,0.0471765786892,-0.0221673409582,0.011786735903,-0.00687574019772,-0.0141241979836,0.0209994537309,1665728185953869744
-0.663870567822,0.0267188374554,0.0496930234905,0.0635841204509,-0.0282316982135,0.0198691357127,-0.0148937881396,-0.00308457694962,1665728186138599076
-0.627367255206,0.0169980839091,0.0539619501128,0.152430155031,-0.0342004446654,0.00189237015439,-0.0147626916806,0.00389774646986,1665728186354119132
-0.610668696894,0.0130572055855,0.0514929260608,-0.0527119410946,-0.0630483722225,0.00241744554563,-0.014042168227,-0.0105053249221,1665728186560103645
